tm,watts,visibility,dewPoint,humidity,temperature,pressure,cloudCover,windSpeed,precipIntensity,precipProbability
2015-06-02 02:00:00,0.6568561135526318,7.02,44.01,0.92,46.34,1023.17,,6.46,0.0424,0.7
2015-06-02 03:00:00,0.6354925560504384,6.94,43.68,0.91,46.28,1022.83,,6.45,0.0626,0.75
2015-06-02 04:00:00,0.6384541105942985,6.89,43.72,0.92,46.03,1022.66,,6.24,0.073,0.77
2015-06-02 05:00:00,0.7177251315679821,6.4,43.73,0.91,46.09,1022.87,,6.41,0.0929,0.79
2015-06-02 06:00:00,0.7694300268135965,8.2,43.66,0.91,46.18,1022.94,,6.49,0.0503,0.73
2015-06-02 07:00:00,0.9957712329671051,9.29,44.42,0.9,47.19,1022.88,1.0,7.75,0.0128,0.54
2015-06-02 08:00:00,1.2341354385921055,9.87,44.44,0.88,47.72,1022.97,,7.06,0.0075,0.37
2015-06-02 09:00:00,1.0789111232872812,9.59,44.72,0.86,48.69,1023.14,,6.96,0.0056,0.25
2015-06-02 10:00:00,1.0448537597565792,9.68,44.84,0.85,49.18,1023.35,,7.19,0.0059,0.27
2015-06-02 11:00:00,1.0030805117214914,9.97,45.27,0.84,50.05,1023.34,,6.91,0.0045,0.18
2015-06-02 12:00:00,0.9314729264276317,9.93,45.74,0.83,50.81,1023.29,,7.42,0.0016,0.03
2015-06-02 13:00:00,0.9518925170548246,10.0,45.59,0.81,51.38,1023.1,1.0,7.28,0.0,0.0
2015-06-02 14:00:00,0.8314906091776313,10.0,45.76,0.79,51.91,1022.71,,5.84,0.0,0.0
2015-06-02 15:00:00,0.7625654921973681,10.0,45.99,0.8,52.09,1022.25,,5.57,0.0,0.0
2015-06-02 16:00:00,0.8555902241907896,10.0,46.05,0.78,52.67,1022.12,0.31,7.18,0.0,0.0
2015-06-02 17:00:00,0.997218084796052,10.0,46.28,0.79,52.47,1022.22,0.31,5.18,0.0,0.0
2015-06-02 18:00:00,1.0972422904298245,10.0,46.16,0.8,52.3,1022.44,0.31,5.63,0.0,0.0
2015-06-02 19:00:00,1.1516704434736846,9.87,46.41,0.83,51.47,1022.63,0.4,2.94,0.0,0.0
2015-06-02 20:00:00,1.2597725706513159,10.0,46.37,0.87,49.93,1022.9,0.19,1.9,0.0,0.0
2015-06-02 21:00:00,1.103550321631579,9.95,46.28,0.92,48.57,1023.41,0.31,2.37,0.0,0.0
2015-06-02 22:00:00,0.971738908361842,9.53,46.21,0.91,48.66,1023.55,0.05,1.61,0.0,0.0
2015-06-02 23:00:00,1.0021468177631576,8.92,45.84,0.93,47.73,1023.57,0.12,2.47,0.0,0.0
2015-06-03 00:00:00,0.8660079361359652,8.4,45.45,0.92,47.76,1023.5,0.06,1.77,0.0,0.0
2015-06-03 01:00:00,0.7559468031228067,8.74,45.29,0.93,47.24,1023.46,0.38,2.38,0.0,0.0
2015-06-03 02:00:00,0.7048688133684209,8.03,45.03,0.94,46.72,1023.45,0.11,0.59,0.0,0.0
2015-06-03 03:00:00,0.7328428508706142,5.61,43.87,0.94,45.53,1023.82,0.31,0.6,0.0,0.0
2015-06-03 04:00:00,0.714321162282895,3.92,42.8,0.95,44.22,1024.08,0.13,3.21,0.0,0.0
2015-06-03 05:00:00,0.724419249504386,4.54,43.32,0.95,44.79,1024.47,0.12,1.42,0.0,0.0
2015-06-03 06:00:00,0.7380147612017546,7.75,44.56,0.9,47.4,1024.73,0.12,3.53,0.0,0.0
2015-06-03 07:00:00,0.8318121832149123,10.0,44.44,0.8,50.38,1025.09,0.18,4.92,0.0,0.0
2015-06-03 08:00:00,1.0441765545855264,10.0,44.48,0.72,53.12,1025.21,0.14,6.15,0.0,0.0
2015-06-03 09:00:00,0.9579865375328948,10.0,42.88,0.6,56.5,1024.97,0.03,5.28,0.0,0.0
2015-06-03 10:00:00,0.8484086671600876,10.0,43.1,0.55,59.09,1024.79,0.02,5.95,0.0,0.0
2015-06-03 11:00:00,0.8655343664583337,10.0,43.13,0.51,61.23,1024.77,0.02,6.15,0.0,0.0
2015-06-03 12:00:00,0.7151640692302629,10.0,43.33,0.48,63.18,1024.48,0.02,1.71,0.0,0.0
2015-06-03 13:00:00,0.654730489769737,10.0,43.87,0.46,64.99,1023.89,0.07,3.77,0.0,0.0
2015-06-03 14:00:00,0.6185285307127194,10.0,44.23,0.45,66.38,1023.65,0.1,1.01,0.0,0.0
2015-06-03 15:00:00,0.5388567470701754,10.0,44.62,0.44,67.0,1023.23,0.1,1.17,0.0,0.0
2015-06-03 16:00:00,0.5930927631578949,10.0,44.66,0.43,67.7,1022.98,0.02,0.37,0.0,0.0
2015-06-03 17:00:00,0.5776794834517546,10.0,45.48,0.45,67.32,1022.66,0.02,0.96,0.0,0.0
2015-06-03 18:00:00,0.6541637743552632,10.0,46.62,0.49,66.32,1023.02,0.02,1.96,0.0,0.0
2015-06-03 19:00:00,0.693179239763158,10.0,48.82,0.63,61.74,1023.62,0.09,5.9,0.0,0.0
2015-06-03 20:00:00,0.8098954313004388,10.0,48.91,0.74,57.23,1024.36,0.0,7.28,0.0,0.0
2015-06-03 21:00:00,0.8573785258245618,10.0,48.02,0.79,54.37,1025.4,0.11,6.87,0.0,0.0
2015-06-03 22:00:00,0.7349313133421052,10.0,47.59,0.82,52.86,1025.9,0.0,6.63,0.0,0.0
2015-06-03 23:00:00,0.5791230701688599,10.0,47.11,0.84,51.87,1026.31,0.09,7.59,0.0,0.0
2015-06-04 00:00:00,0.517514366482456,10.0,46.7,0.85,51.02,1026.11,0.06,4.47,0.0,0.0
2015-06-04 01:00:00,0.4182220273070174,9.88,46.48,0.84,51.11,1026.26,0.17,3.5,0.0,0.0
2015-06-04 02:00:00,0.3363119614605264,10.0,46.63,0.85,50.99,1026.35,0.22,3.69,0.0,0.0
2015-06-04 03:00:00,0.32924859407236845,9.88,46.73,0.85,50.95,1026.47,0.0,2.92,0.0,0.0
2015-06-04 04:00:00,0.34878794347587727,9.44,46.84,0.86,50.94,1026.63,0.0,2.42,0.0,0.0
2015-06-04 05:00:00,0.34068549218640365,9.48,47.06,0.86,51.22,1026.63,0.0,2.93,0.0,0.0
2015-06-04 06:00:00,0.40027676169298243,9.77,47.22,0.83,52.26,1026.93,0.31,5.01,0.0,0.0
2015-06-04 07:00:00,0.6622240862609646,9.83,46.54,0.78,53.37,1027.39,0.51,3.57,0.0,0.0
2015-06-04 08:00:00,0.8615019736885963,10.0,46.46,0.74,54.59,1027.81,0.0,2.63,0.0,0.0
2015-06-04 09:00:00,0.6818095467697367,9.63,46.93,0.7,56.54,1027.73,0.0,1.28,0.0,0.0
2015-06-04 10:00:00,0.7842821003859648,10.0,47.06,0.66,58.21,1027.29,0.09,2.65,0.0,0.0
2015-06-04 11:00:00,0.6712466496184211,10.0,47.74,0.63,60.36,1026.91,0.16,1.18,0.0,0.0
2015-06-04 12:00:00,0.73502022172807,10.0,48.31,0.6,62.44,1026.33,0.31,2.29,0.0,0.0
2015-06-04 13:00:00,0.6085729678464915,10.0,48.63,0.57,63.99,1025.8,0.35,1.99,0.0,0.0
2015-06-04 14:00:00,0.5449538011907894,10.0,48.83,0.54,65.83,1025.48,0.19,1.61,0.0,0.0
2015-06-04 15:00:00,0.5080784624780705,10.0,48.51,0.52,66.43,1024.92,0.18,1.61,0.0,0.0
2015-06-04 16:00:00,0.4447458065372807,10.0,48.93,0.51,67.53,1024.45,0.12,1.49,0.0,0.0
2015-06-04 17:00:00,0.4867052095701755,10.0,48.72,0.52,66.9,1024.08,0.11,4.19,0.0,0.0
2015-06-04 18:00:00,0.5699100925679824,10.0,48.65,0.55,65.46,1024.19,0.03,4.61,0.0,0.0
2015-06-04 19:00:00,0.6635558942368421,10.0,50.87,0.68,61.6,1023.94,0.12,5.69,0.0,0.0
2015-06-04 20:00:00,0.8109890570197369,10.0,50.34,0.74,58.66,1024.01,0.0,6.64,0.0,0.0
2015-06-04 21:00:00,0.8110822685219297,10.0,49.46,0.76,57.13,1024.2,0.0,6.45,0.0,0.0
2015-06-04 22:00:00,0.6494239157017544,10.0,48.36,0.76,55.9,1024.25,0.02,5.7,0.0,0.0
2015-06-04 23:00:00,0.6020897660877197,10.0,48.2,0.78,54.89,1024.2,0.07,6.37,0.0,0.0
2015-06-05 00:00:00,0.5370692153947367,10.0,47.8,0.8,53.95,1023.97,0.05,7.2,0.0,0.0
2015-06-05 01:00:00,0.3658486939473684,10.0,47.48,0.81,53.09,1023.72,0.17,5.79,0.0,0.0
2015-06-05 02:00:00,0.29063157163377173,10.0,47.52,0.83,52.61,1023.25,0.11,4.65,0.0,0.0
2015-06-05 03:00:00,0.2970929483442982,10.0,47.45,0.86,51.56,1022.7,0.09,3.93,0.0,0.0
2015-06-05 04:00:00,0.33952223927192987,10.0,46.91,0.89,50.14,1022.44,0.09,2.3,0.0,0.0
2015-06-05 05:00:00,0.37109067497149106,10.0,47.38,0.89,50.52,1022.23,0.06,1.12,0.0,0.0
2015-06-05 06:00:00,0.36238808235964914,10.0,47.72,0.82,52.96,1022.19,0.12,0.6,0.0,0.0
2015-06-05 07:00:00,0.5071259234714912,10.0,47.44,0.75,55.22,1022.02,0.3,1.95,0.0,0.0
2015-06-05 08:00:00,0.7920870784671052,10.0,48.04,0.68,58.43,1021.51,0.19,3.26,0.0,0.0
2015-06-05 09:00:00,0.6788737280635969,9.67,49.48,0.64,61.72,1020.87,0.07,2.36,0.0,0.0
2015-06-05 10:00:00,0.5835116228070174,10.0,50.44,0.59,65.12,1020.3,0.1,5.01,0.0,0.0
2015-06-05 11:00:00,0.6088070029276317,10.0,51.59,0.55,68.39,1019.5,0.13,2.61,0.0,0.0
2015-06-05 12:00:00,0.6036918518947371,10.0,52.67,0.52,71.28,1018.76,0.06,3.2,0.0,0.0
2015-06-05 13:00:00,0.624059110631579,10.0,53.51,0.51,72.63,1017.94,0.1,4.4,0.0,0.0
2015-06-05 14:00:00,0.5660026047675436,10.0,55.12,0.52,74.11,1017.01,0.1,6.19,0.0,0.0
2015-06-05 15:00:00,0.5189549390964915,10.0,55.94,0.52,74.76,1016.22,0.15,5.7,0.0,0.0
2015-06-05 16:00:00,0.501273903508772,10.0,56.48,0.53,74.85,1015.55,0.19,6.15,0.0,0.0
2015-06-05 17:00:00,0.5393253192171051,10.0,56.89,0.55,74.22,1014.83,0.16,6.25,0.0,0.0
2015-06-05 18:00:00,0.7521489717500002,10.0,56.99,0.58,72.86,1014.41,0.02,6.27,0.0,0.0
2015-06-05 19:00:00,0.6960145151030703,10.0,57.57,0.66,69.23,1014.4,0.15,4.87,0.0,0.0
2015-06-05 20:00:00,0.6992084161929825,10.0,57.01,0.71,66.71,1014.37,0.09,5.88,0.0,0.0
2015-06-05 21:00:00,0.7911931359802633,10.0,56.61,0.75,64.79,1014.33,0.2,6.05,0.0,0.0
2015-06-05 22:00:00,0.7322020833289472,9.75,55.89,0.77,63.26,1013.98,0.13,5.45,0.0,0.0
2015-06-05 23:00:00,0.5764974610087719,9.87,55.77,0.81,61.8,1013.67,0.0,4.63,0.0,0.0
2015-06-06 00:00:00,0.3968144249649121,9.66,54.43,0.8,60.63,1013.14,0.18,4.71,0.0,0.0
2015-06-06 01:00:00,0.3471560648201756,9.55,53.92,0.82,59.55,1012.6,0.26,3.22,0.0,0.0
2015-06-06 02:00:00,0.25640216618859646,9.19,53.95,0.83,59.08,1012.08,0.17,1.76,0.0015,0.03
2015-06-06 03:00:00,0.23326110867763147,9.52,53.8,0.86,58.06,1011.75,0.09,2.43,0.0056,0.25
2015-06-06 04:00:00,0.28748163014035083,9.57,53.89,0.87,57.77,1012.04,0.17,2.02,0.0023,0.06
2015-06-06 05:00:00,0.2446150048662281,9.79,54.75,0.88,58.14,1012.35,0.1,4.19,0.0029,0.09
2015-06-06 06:00:00,0.30599725876535094,9.95,55.2,0.85,59.61,1012.5,0.21,4.8,0.0,0.0
2015-06-06 07:00:00,0.35434413742324555,10.0,55.64,0.81,61.41,1013.16,0.31,7.76,0.0,0.0
2015-06-06 08:00:00,0.5535429215504386,10.0,55.89,0.76,63.76,1013.87,0.0,10.2,0.0,0.0
2015-06-06 09:00:00,0.6640023050811406,10.0,54.98,0.68,65.74,1014.39,0.31,12.24,0.0,0.0
2015-06-06 10:00:00,0.6727749317872805,10.0,54.1,0.62,67.79,1015.07,0.31,13.23,0.0,0.0
2015-06-06 11:00:00,0.8066295614100875,10.0,52.26,0.55,69.22,1015.18,0.22,12.96,0.0,0.0
2015-06-06 12:00:00,0.7470183869495616,10.0,49.48,0.47,70.54,1015.26,0.09,12.56,0.0,0.0
2015-06-06 13:00:00,0.6407956968728072,10.0,45.87,0.4,71.72,1015.41,0.17,11.96,0.0,0.0
2015-06-06 14:00:00,0.522742426894737,10.0,43.69,0.36,72.03,1015.5,0.08,12.14,0.0,0.0
2015-06-06 15:00:00,0.5489561769144738,10.0,41.46,0.33,71.93,1015.74,0.03,11.19,0.0,0.0
2015-06-06 16:00:00,0.5293149195986843,10.0,40.28,0.32,71.45,1016.26,0.02,11.62,0.0,0.0
2015-06-06 17:00:00,0.6200438230877192,10.0,38.37,0.31,70.68,1016.63,0.01,10.48,0.0,0.0
2015-06-06 18:00:00,0.5728837719254386,10.0,38.04,0.32,68.8,1017.13,0.03,8.92,0.0,0.0
2015-06-06 19:00:00,0.769687716877193,10.0,38.86,0.38,65.19,1017.99,0.03,5.44,0.0,0.0
2015-06-06 20:00:00,0.6927477022499998,10.0,40.47,0.49,59.5,1019.03,0.03,5.05,0.0,0.0
2015-06-06 21:00:00,0.7085167446447369,10.0,41.46,0.59,55.47,1019.83,0.02,4.35,0.0,0.0
2015-06-06 22:00:00,0.6895420540789474,10.0,40.65,0.64,52.6,1020.3,0.02,2.73,0.0,0.0
2015-06-06 23:00:00,0.5077134771052632,10.0,40.2,0.68,50.4,1020.46,0.02,3.83,0.0,0.0
2015-06-07 00:00:00,0.35696409113596483,10.0,40.81,0.78,47.47,1020.95,0.02,2.9,0.0,0.0
2015-06-07 01:00:00,0.396246293872807,10.0,39.72,0.8,45.49,1021.12,0.0,3.43,0.0,0.0
2015-06-07 02:00:00,0.3040166544671052,10.0,39.0,0.84,43.64,1021.51,0.0,2.29,0.0,0.0
2015-06-07 03:00:00,0.3355114376162282,9.79,38.29,0.83,42.95,1022.03,0.0,2.35,0.0,0.0
2015-06-07 04:00:00,0.38172037767982425,9.54,37.3,0.85,41.54,1022.49,0.04,2.75,0.0,0.0
2015-06-07 05:00:00,0.36203455654824584,9.95,37.72,0.86,41.5,1023.37,0.0,4.62,0.0,0.0
2015-06-07 06:00:00,0.39030546785526304,9.79,40.56,0.78,46.99,1023.58,0.07,3.35,0.0,0.0
2015-06-07 07:00:00,0.5216710964758773,10.0,41.06,0.64,52.73,1023.97,0.08,3.26,0.0,0.0
2015-06-07 08:00:00,0.6318392080877193,10.0,39.92,0.5,58.44,1024.19,0.02,5.0,0.0,0.0
2015-06-07 09:00:00,0.7843724561184208,10.0,39.22,0.42,62.75,1023.87,0.03,5.97,0.0,0.0
2015-06-07 10:00:00,0.7691933966842106,10.0,38.4,0.36,65.9,1023.91,0.01,5.99,0.0,0.0
2015-06-07 11:00:00,0.8130690082653509,10.0,38.38,0.33,68.45,1023.4,0.01,6.84,0.0,0.0
2015-06-07 12:00:00,0.8395496247521929,10.0,39.37,0.32,70.27,1022.66,0.06,7.34,0.0,0.0
2015-06-07 13:00:00,0.9571195662850875,10.0,40.01,0.32,71.62,1021.82,0.06,6.57,0.0,0.0
2015-06-07 14:00:00,0.6026546905635964,10.0,41.06,0.32,72.4,1021.38,0.0,8.41,0.0,0.0
2015-06-07 15:00:00,0.49955693958333314,10.0,41.76,0.32,73.29,1020.85,0.0,8.45,0.0,0.0
2015-06-07 16:00:00,0.5530961086885967,10.0,42.99,0.34,73.13,1020.42,0.0,11.02,0.0,0.0
2015-06-07 17:00:00,0.5192024683223682,10.0,43.03,0.35,72.08,1020.19,0.02,10.45,0.0,0.0
2015-06-07 18:00:00,0.5825565399385965,10.0,44.53,0.39,70.49,1020.18,0.02,10.81,0.0,0.0
2015-06-07 19:00:00,0.6696377144166668,10.0,45.05,0.45,66.82,1019.84,0.02,9.87,0.0,0.0
2015-06-07 20:00:00,0.7779197758179828,10.0,45.56,0.52,63.69,1019.95,0.0,10.34,0.0,0.0
2015-06-07 21:00:00,0.8694230311907897,10.0,45.62,0.57,61.17,1020.23,0.0,8.91,0.0,0.0
2015-06-07 22:00:00,0.7822778265109651,10.0,45.14,0.59,59.62,1020.0,0.01,10.08,0.0,0.0
2015-06-07 23:00:00,0.6158770029298247,10.0,45.38,0.63,58.04,1020.13,0.02,7.86,0.0,0.0
2015-06-08 00:00:00,0.48816562134210534,10.0,45.44,0.65,56.94,1019.71,0.01,8.42,0.0,0.0
2015-06-08 01:00:00,0.38460218080043834,10.0,45.74,0.67,56.67,1018.98,0.11,9.25,0.0,0.0
2015-06-08 02:00:00,0.3454773538026317,10.0,45.6,0.66,56.89,1018.17,0.11,11.01,0.0,0.0
2015-06-08 03:00:00,0.28518400094517543,10.0,44.87,0.62,57.85,1017.78,0.18,10.2,0.0,0.0
2015-06-08 04:00:00,0.31194230506578957,10.0,45.08,0.61,58.5,1017.19,0.24,10.65,0.0,0.0
2015-06-08 05:00:00,0.3293897465833332,10.0,46.49,0.63,59.03,1017.11,0.24,9.58,0.0,0.0
2015-06-08 06:00:00,0.3770085794495613,10.0,47.81,0.65,59.8,1016.9,0.31,9.82,0.0,0.0
2015-06-08 07:00:00,0.5133676169451753,9.86,48.48,0.63,60.99,1016.4,1.0,11.34,0.0,0.0
2015-06-08 08:00:00,0.669850467824561,10.0,50.15,0.64,62.46,1015.84,0.31,12.96,0.0016,0.03
2015-06-08 09:00:00,0.693278676888158,10.0,51.84,0.67,63.11,1015.32,0.31,11.96,0.0,0.0
2015-06-08 10:00:00,0.5808024926644737,10.0,53.68,0.69,63.98,1014.78,0.31,13.0,0.0,0.0
2015-06-08 11:00:00,0.5921134210416665,10.0,54.99,0.68,65.68,1014.19,0.2,11.58,0.0,0.0
2015-06-08 12:00:00,0.6624603118925438,10.0,56.39,0.66,68.19,1013.24,0.31,12.7,0.0,0.0
2015-06-08 13:00:00,0.6171429556557018,10.0,58.29,0.64,70.93,1012.07,0.35,14.32,0.0,0.0
2015-06-08 14:00:00,0.5464312914122809,10.0,59.11,0.62,73.15,1011.33,0.22,14.33,0.0,0.0
2015-06-08 15:00:00,0.4581080141250001,10.0,59.37,0.6,74.07,1010.74,0.22,16.42,0.0,0.0
2015-06-08 16:00:00,0.4341084600614034,10.0,59.01,0.6,73.99,1010.27,0.31,15.06,0.0,0.0
2015-06-08 17:00:00,0.6072239010679827,9.71,58.61,0.61,72.71,1009.83,0.14,15.01,0.0027,0.08
2015-06-08 18:00:00,0.7668648489254387,9.36,58.64,0.64,71.41,1010.05,0.23,12.65,0.0171,0.58
2015-06-08 19:00:00,0.7741702972478071,9.0,58.25,0.67,69.64,1010.08,0.39,10.89,0.0316,0.67
2015-06-08 20:00:00,0.8263855896798241,9.24,58.27,0.73,67.32,1010.21,0.16,9.34,0.0404,0.7
2015-06-08 21:00:00,0.7640734356754387,9.15,59.04,0.79,65.87,1010.63,0.18,7.23,0.0237,0.63
2015-06-08 22:00:00,0.5881166398684209,10.0,58.82,0.8,65.08,1010.11,0.21,6.98,0.0154,0.57
2015-06-08 23:00:00,0.5335422295372806,10.0,58.98,0.82,64.49,1009.35,0.21,8.07,0.0086,0.45
2015-06-09 00:00:00,0.436489264131579,10.0,59.3,0.85,63.92,1008.75,0.22,8.13,0.0029,0.09
2015-06-09 01:00:00,0.26852052877412275,10.0,59.9,0.87,63.91,1008.19,0.45,7.85,0.0,0.0
2015-06-09 02:00:00,0.21628199316008764,9.95,60.23,0.87,64.2,1007.57,0.31,7.16,0.0,0.0
2015-06-09 03:00:00,0.21914583090131576,9.89,60.63,0.88,64.31,1007.17,0.18,6.27,0.0,0.0
2015-06-09 04:00:00,0.24608967834210527,9.95,61.32,0.88,64.81,1006.84,0.2,7.57,0.0,0.0
2015-06-09 05:00:00,0.27549026315350866,8.92,61.46,0.88,65.04,1006.83,0.31,8.0,0.0,0.0
2015-06-09 06:00:00,0.33483317007675434,9.18,61.81,0.88,65.43,1006.78,0.31,7.56,0.0035,0.12
2015-06-09 07:00:00,0.43836861597149124,8.75,62.17,0.87,66.2,1006.59,0.75,8.53,0.0,0.0
2015-06-09 08:00:00,0.6186517568048243,8.34,62.69,0.86,66.95,1006.4,,9.31,0.0,0.0
2015-06-09 09:00:00,0.5642730848026316,9.51,63.29,0.85,67.94,1005.87,,8.99,0.0,0.0
2015-06-09 10:00:00,0.6274723635263156,9.06,63.76,0.82,69.63,1005.72,,10.54,0.0,0.0
2015-06-09 11:00:00,0.4704701218442982,9.96,64.3,0.78,71.44,1005.34,0.31,9.3,0.0,0.0
2015-06-09 12:00:00,0.6033889303486845,9.92,64.32,0.75,72.85,1004.86,,11.3,0.0,0.0
2015-06-09 13:00:00,0.5156353411118423,10.0,64.63,0.72,74.07,1004.3,0.47,11.68,0.0028,0.09
2015-06-09 14:00:00,0.4296051193947365,10.0,64.72,0.67,76.39,1003.61,0.24,13.91,0.0,0.0
2015-06-09 15:00:00,0.41521419346052624,6.78,63.82,0.75,72.27,1003.45,0.31,9.33,0.0847,0.78
2015-06-09 16:00:00,0.5237871783574564,8.07,64.68,0.82,70.46,1003.93,0.31,8.83,0.1939,0.85
2015-06-09 17:00:00,0.6027388401315791,7.99,64.3,0.83,69.87,1004.36,0.27,8.87,0.0731,0.77
2015-06-09 18:00:00,0.6867642860679826,9.97,62.46,0.79,69.37,1005.08,0.31,8.07,0.0416,0.7
2015-06-09 19:00:00,0.867277587721491,9.63,60.79,0.79,67.47,1005.65,0.24,6.22,0.0101,0.51
2015-06-09 20:00:00,0.785249481006579,9.9,59.98,0.84,65.02,1006.26,0.12,5.14,0.0054,0.23
2015-06-09 21:00:00,0.7098189425043859,9.83,59.4,0.87,63.39,1007.02,0.05,5.07,0.0,0.0
2015-06-09 22:00:00,0.6704836184078948,9.5,57.67,0.86,61.92,1007.45,0.04,6.19,0.0,0.0
2015-06-09 23:00:00,0.5272353923004386,9.44,56.99,0.86,61.35,1006.88,0.04,5.55,0.0,0.0
2015-06-10 00:00:00,0.46799628655263176,9.63,56.05,0.86,60.1,1007.11,0.11,4.28,0.0,0.0
2015-06-10 01:00:00,0.3541639229846492,10.0,55.17,0.81,60.93,1008.68,0.1,5.05,0.0,0.0
2015-06-10 02:00:00,0.29258911548903516,10.0,54.98,0.85,59.33,1009.02,0.02,4.06,0.0,0.0
2015-06-10 03:00:00,0.27438852341885966,10.0,54.41,0.89,57.74,1009.44,0.01,5.17,0.0,0.0
2015-06-10 04:00:00,0.24765695176096478,9.02,53.66,0.9,56.68,1010.2,0.06,4.79,0.0,0.0
2015-06-10 05:00:00,0.29675870127631565,9.69,53.46,0.89,56.63,1011.11,0.04,2.64,0.0,0.0
2015-06-10 06:00:00,0.3251926169385965,9.92,55.43,0.83,60.49,1011.73,0.02,4.15,0.0,0.0
2015-06-10 07:00:00,0.450144999995614,10.0,56.47,0.76,64.38,1011.99,0.02,5.11,0.0,0.0
2015-06-10 08:00:00,0.6003361744583334,10.0,56.45,0.67,67.8,1012.09,0.08,7.25,0.0,0.0
2015-06-10 09:00:00,0.5963117763245618,10.0,56.2,0.61,70.39,1012.05,0.04,6.21,0.0,0.0
2015-06-10 10:00:00,0.6450421637346491,10.0,55.76,0.56,72.49,1011.96,0.11,5.43,0.0,0.0
2015-06-10 11:00:00,0.4895632017521929,10.0,54.83,0.5,74.85,1011.92,0.25,6.55,0.0,0.0
2015-06-10 12:00:00,0.6012772197741226,10.0,53.85,0.45,76.94,1011.69,0.24,8.51,0.0,0.0
2015-06-10 13:00:00,0.5842823684254386,10.0,53.28,0.42,78.13,1011.26,0.26,8.86,0.0,0.0
2015-06-10 14:00:00,0.49877178118201765,10.0,53.49,0.41,79.39,1011.15,0.26,10.74,0.0,0.0
2015-06-10 15:00:00,0.39651983674999985,10.0,54.19,0.41,79.84,1010.55,0.23,10.32,0.0,0.0
2015-06-10 16:00:00,0.44237359891447364,10.0,54.03,0.41,79.74,1010.63,0.16,10.95,0.0,0.0
2015-06-10 17:00:00,0.568061067260965,10.0,54.3,0.43,78.91,1010.26,0.09,9.52,0.0,0.0
2015-06-10 18:00:00,0.6948985282521928,10.0,55.34,0.47,77.13,1010.02,0.04,8.97,0.0,0.0
2015-06-10 19:00:00,0.6544261281644739,10.0,56.88,0.55,74.04,1010.18,0.02,6.64,0.0,0.0
2015-06-10 20:00:00,0.6667145516842107,10.0,57.92,0.66,69.97,1010.82,0.02,6.63,0.0,0.0
2015-06-10 21:00:00,0.8162876218179828,10.0,57.99,0.69,68.67,1011.07,0.02,7.49,0.0,0.0
2015-06-10 22:00:00,0.7450690984276315,10.0,57.58,0.68,68.54,1010.38,0.02,7.7,0.0,0.0
2015-06-10 23:00:00,0.6277596540065788,9.95,57.64,0.7,67.86,1010.49,0.02,6.2,0.0,0.0
2015-06-11 00:00:00,0.4686886842039475,9.96,57.7,0.7,67.66,1010.47,0.22,6.92,0.0,0.0
2015-06-11 01:00:00,0.3168769955986843,9.84,57.8,0.71,67.44,1009.6,0.2,7.61,0.0,0.0
2015-06-11 02:00:00,0.3093786208728071,9.75,58.22,0.73,67.32,1009.78,0.05,7.85,0.0,0.0
2015-06-11 03:00:00,0.3012922417061402,9.63,58.47,0.74,67.05,1009.63,0.09,7.1,0.0,0.0
2015-06-11 04:00:00,0.2529717348859649,9.55,58.62,0.77,65.88,1009.86,0.13,6.4,0.0,0.0
2015-06-11 05:00:00,0.31873034355482444,8.92,59.18,0.79,65.86,1010.33,0.04,7.04,0.0,0.0
2015-06-11 06:00:00,0.30712186647587714,8.86,60.11,0.75,68.17,1010.6,0.0,7.29,0.0,0.0
2015-06-11 07:00:00,0.4465967763135964,8.89,60.95,0.72,70.44,1010.84,0.19,7.61,0.0,0.0
2015-06-11 08:00:00,0.6541241934736842,8.85,61.73,0.68,72.77,1011.15,0.18,8.42,0.0,0.0
2015-06-11 09:00:00,0.6011774488267544,8.58,63.07,0.65,75.91,1011.35,0.18,7.94,0.0,0.0
2015-06-11 10:00:00,0.5857762402280701,8.74,63.21,0.58,79.07,1011.31,0.11,9.78,0.0,0.0
2015-06-11 11:00:00,0.5533148245482454,9.18,62.67,0.54,81.03,1011.14,0.19,9.1,0.0,0.0
2015-06-11 12:00:00,0.5774881627456139,9.53,61.81,0.5,82.26,1011.01,0.21,8.58,0.0,0.0
2015-06-11 13:00:00,0.5336845029342104,9.35,59.71,0.45,83.36,1010.96,0.15,11.15,0.0,0.0
2015-06-11 14:00:00,0.5084196930153511,9.75,58.32,0.42,83.89,1011.11,0.14,11.0,0.0,0.0
2015-06-11 15:00:00,0.4908115374802633,9.72,57.17,0.4,84.26,1011.17,0.03,12.22,0.0,0.0
2015-06-11 16:00:00,0.49441133771491236,9.86,56.1,0.38,84.19,1011.18,0.07,12.12,0.0,0.0
2015-06-11 17:00:00,0.683844897688597,9.92,54.63,0.38,83.28,1011.47,0.04,10.3,0.0,0.0
2015-06-11 18:00:00,0.7880057041864034,9.87,54.92,0.4,81.27,1012.09,0.03,7.97,0.0,0.0
2015-06-11 19:00:00,0.862246206133772,9.83,54.81,0.46,77.17,1012.72,0.08,5.31,0.0,0.0
2015-06-11 20:00:00,0.8907129532017539,9.97,54.62,0.51,73.74,1013.7,0.03,5.69,0.0,0.0
2015-06-11 21:00:00,0.7485473976557018,9.86,54.48,0.56,71.05,1014.2,0.01,4.24,0.0,0.0
2015-06-11 22:00:00,0.7031589035285086,10.0,53.42,0.57,69.41,1014.53,0.04,5.4,0.0,0.0
